8	[121251810,214791302,56,184,66,157,2]	{overcast,clouds}
8	[122083328,214799999,63,212,64,257,1]	{sky,clear}
8	[119558050,214948212,23,210,70,30,8]	{broken,clouds}
8	[122815559,214989170,51,213,64,336,2]	{overcast,clouds}
8	[123005859,215094090,51,213,64,336,2]	{overcast,clouds}
9	[129768379,93841957,76,211,44,40,4]	{overcast,clouds}
9	[135523449,57323792,78,224,42,83,0]	{scattered,clouds}
9	[127774929,57580582,81,210,49,110,1]	{sky,clear}
9	[137606209,57667930,77,231,41,47,0]	{few,clouds}
9	[124052231,61756316,88,213,51,0,0]	{sky,clear}
9	[122715328,62842743,79,213,51,0,0]	{sky,clear}
9	[126174969,64862778,20,218,53,94,0]	{sky,clear}
9	[123448380,67925957,25,213,56,7,1]	{sky,clear}
9	[125084492,73348862,49,224,45,360,4]	{sky,clear}
9	[129739151,75015297,64,228,44,72,3]	{broken,clouds}
9	[119424120,81506371,91,214,49,83,0]	{sky,clear}
9	[122783058,83193329,85,211,50,332,3]	{sky,clear}
9	[119763281,84636726,84,208,48,253,2]	{few,clouds}
9	[129099730,85421432,68,211,50,92,0]	{sky,clear}
9	[134979968,86736160,63,212,47,327,3]	{broken,clouds}
9	[128627270,89802109,72,210,46,32,3]	{sky,clear}
9	[131850029,92349953,68,214,44,0,0]	{overcast,clouds}
9	[126165889,93215561,98,204,47,70,4]	{overcast,clouds}
9	[123749001,95612022,94,206,54,115,3]	{overcast,clouds}
9	[132331429,96954247,72,215,44,2,0]	{sky,clear}
9	[120332180,98344353,85,209,58,180,3]	{scattered,clouds}
9	[125227089,99156868,87,212,48,75,4]	{overcast,clouds}
9	[115774269,99806343,80,211,59,200,4]	{broken,clouds}
9	[130440620,100004112,93,215,41,0,0]	{scattered,clouds}
9	[133700111,100583702,70,208,46,177,3]	{sky,clear}
9	[129952339,104836212,67,214,46,277,3]	{broken,clouds}
9	[130714272,105994034,56,212,48,262,6]	{few,clouds}
9	[132358429,108940231,68,214,47,62,3]	{few,clouds}
9	[121251810,214791302,57,184,66,157,2]	{overcast,clouds}
9	[122083328,214799999,63,212,64,245,1]	{sky,clear}
9	[119558050,214948212,24,210,69,30,8]	{broken,clouds}
9	[122815559,214989170,51,213,64,336,2]	{overcast,clouds}
9	[123005859,215094090,51,213,64,336,2]	{overcast,clouds}
9	[121769038,215216331,50,190,63,329,2]	{overcast,clouds}
10	[127774929,57580582,80,210,49,104,1]	{sky,clear}
10	[137606209,57667930,76,232,41,54,0]	{few,clouds}
10	[124052231,61756316,88,213,51,0,0]	{sky,clear}
10	[122715328,62842743,79,213,51,0,0]	{sky,clear}
10	[126174969,64862778,20,218,53,108,0]	{sky,clear}
10	[123448380,67925957,25,213,56,6,1]	{sky,clear}
10	[125084492,73348862,49,224,45,360,4]	{sky,clear}
10	[129739151,75015297,64,228,44,80,3]	{broken,clouds}
10	[119424120,81506371,91,214,49,96,0]	{sky,clear}
10	[122783058,83193329,85,211,50,330,3]	{sky,clear}
10	[119763281,84636726,83,208,48,251,2]	{few,clouds}
10	[129099730,85421432,68,211,50,106,0]	{sky,clear}
10	[134979968,86736160,63,212,47,326,3]	{broken,clouds}
10	[128627270,89802109,72,210,46,30,3]	{sky,clear}
10	[131850029,92349953,68,214,44,0,0]	{overcast,clouds}
10	[126165889,93215561,97,204,47,70,4]	{overcast,clouds}
10	[129768379,93841957,76,211,44,40,4]	{overcast,clouds}
10	[123749001,95612022,94,206,54,116,3]	{overcast,clouds}
10	[132331429,96954247,71,215,44,3,0]	{sky,clear}
10	[120332180,98344353,84,209,58,180,3]	{scattered,clouds}
10	[125227089,99156868,87,212,48,76,4]	{overcast,clouds}
10	[115774269,99806343,80,211,59,200,4]	{broken,clouds}
10	[130440620,100004112,93,215,41,0,0]	{scattered,clouds}
10	[133700111,100583702,69,208,46,167,3]	{sky,clear}
10	[129952339,104836212,67,214,46,279,3]	{broken,clouds}
10	[130714272,105994034,55,212,48,263,6]	{few,clouds}
10	[132358429,108940231,68,214,47,63,3]	{few,clouds}
10	[121251810,214791302,58,184,65,157,2]	{overcast,clouds}
10	[122083328,214799999,64,212,64,232,1]	{sky,clear}
10	[119558050,214948212,24,210,69,30,8]	{broken,clouds}
10	[122815559,214989170,51,213,64,336,2]	{overcast,clouds}
10	[123005859,215094090,51,213,64,336,2]	{overcast,clouds}
10	[121769038,215216331,50,190,63,329,2]	{overcast,clouds}
10	[135523449,57323792,77,224,42,96,0]	{scattered,clouds}
11	[121769038,215216331,50,190,63,329,2]	{overcast,clouds}
11	[135523449,57323792,77,224,42,109,0]	{scattered,clouds}
11	[127774929,57580582,79,211,49,98,1]	{sky,clear}
11	[137606209,57667930,76,233,41,61,0]	{few,clouds}
11	[124052231,61756316,88,213,51,0,0]	{sky,clear}
11	[122715328,62842743,78,213,51,0,0]	{sky,clear}
11	[126174969,64862778,20,218,53,122,0]	{sky,clear}
11	[123448380,67925957,26,213,56,6,1]	{sky,clear}
11	[125084492,73348862,48,224,45,360,4]	{sky,clear}
11	[129739151,75015297,65,228,44,88,3]	{broken,clouds}
11	[119424120,81506371,91,214,49,110,0]	{sky,clear}
11	[122783058,83193329,85,211,50,329,3]	{sky,clear}
11	[119763281,84636726,82,208,48,248,2]	{scattered,clouds}
11	[129099730,85421432,68,211,50,120,0]	{sky,clear}
11	[134979968,86736160,62,212,47,326,3]	{broken,clouds}
11	[128627270,89802109,72,210,46,29,3]	{sky,clear}
11	[131850029,92349953,67,214,45,0,0]	{overcast,clouds}
11	[126165889,93215561,97,204,47,70,4]	{overcast,clouds}
11	[129768379,93841957,76,211,44,40,4]	{overcast,clouds}
11	[123749001,95612022,94,206,54,116,3]	{overcast,clouds}
11	[132331429,96954247,71,215,44,3,0]	{sky,clear}
11	[120332180,98344353,84,209,58,180,3]	{scattered,clouds}
11	[125227089,99156868,87,212,48,76,4]	{overcast,clouds}
11	[115774269,99806343,79,211,60,200,4]	{broken,clouds}
11	[130440620,100004112,93,215,41,0,0]	{scattered,clouds}
11	[133700111,100583702,67,207,46,157,3]	{sky,clear}
11	[129952339,104836212,66,214,46,280,3]	{broken,clouds}
11	[130714272,105994034,55,212,48,263,6]	{few,clouds}
11	[132358429,108940231,68,214,47,63,3]	{few,clouds}
11	[121251810,214791302,59,184,65,157,2]	{overcast,clouds}
11	[122083328,214799999,64,212,63,220,1]	{sky,clear}
11	[119558050,214948212,24,210,69,30,8]	{broken,clouds}
11	[122815559,214989170,51,213,64,336,2]	{overcast,clouds}
11	[123005859,215094090,51,213,64,336,2]	{overcast,clouds}
12	[135523449,57323792,77,224,42,123,0]	{scattered,clouds}
12	[127774929,57580582,78,211,49,92,1]	{sky,clear}
12	[137606209,57667930,75,234,41,69,0]	{scattered,clouds}
12	[124052231,61756316,88,213,51,0,0]	{sky,clear}
12	[122715328,62842743,78,213,51,0,0]	{sky,clear}
12	[126174969,64862778,20,218,53,136,0]	{sky,clear}
12	[123448380,67925957,26,213,56,6,1]	{sky,clear}
12	[125084492,73348862,48,224,45,360,4]	{sky,clear}
12	[129739151,75015297,65,228,44,96,3]	{broken,clouds}
12	[119424120,81506371,91,214,49,123,0]	{sky,clear}
12	[122783058,83193329,85,211,50,328,3]	{sky,clear}
12	[119763281,84636726,81,208,48,246,2]	{scattered,clouds}
12	[129099730,85421432,67,211,50,135,1]	{sky,clear}
12	[134979968,86736160,62,212,47,326,3]	{broken,clouds}
12	[128627270,89802109,72,210,46,28,3]	{sky,clear}
12	[131850029,92349953,67,214,45,0,0]	{overcast,clouds}
12	[126165889,93215561,97,204,47,70,4]	{overcast,clouds}
12	[129768379,93841957,76,211,44,40,4]	{overcast,clouds}
12	[123749001,95612022,94,206,54,117,3]	{overcast,clouds}
12	[132331429,96954247,70,215,45,3,0]	{sky,clear}
12	[120332180,98344353,84,209,59,180,3]	{scattered,clouds}
12	[125227089,99156868,87,212,48,77,4]	{overcast,clouds}
12	[115774269,99806343,79,211,60,200,4]	{broken,clouds}
12	[130440620,100004112,93,215,41,0,0]	{scattered,clouds}
12	[133700111,100583702,65,207,46,147,3]	{sky,clear}
12	[129952339,104836212,66,214,46,281,3]	{broken,clouds}
12	[130714272,105994034,55,212,48,263,6]	{few,clouds}
12	[132358429,108940231,68,214,47,63,3]	{few,clouds}
12	[121251810,214791302,60,184,65,157,2]	{overcast,clouds}
12	[122083328,214799999,64,212,63,208,1]	{sky,clear}
12	[119558050,214948212,25,210,69,30,8]	{broken,clouds}
12	[122815559,214989170,51,213,64,336,2]	{overcast,clouds}
12	[123005859,215094090,51,213,64,336,2]	{overcast,clouds}
12	[121769038,215216331,50,190,63,329,2]	{overcast,clouds}
13	[135523449,57323792,76,224,42,136,0]	{scattered,clouds}
13	[137606209,57667930,75,235,41,76,0]	{scattered,clouds}
13	[124052231,61756316,88,213,51,0,0]	{sky,clear}
13	[122715328,62842743,78,213,51,0,0]	{sky,clear}
13	[126174969,64862778,20,218,53,151,0]	{sky,clear}
13	[123448380,67925957,26,213,56,5,1]	{sky,clear}
13	[125084492,73348862,48,224,45,360,4]	{sky,clear}
13	[129739151,75015297,65,228,44,105,3]	{broken,clouds}
13	[119424120,81506371,90,214,49,136,0]	{sky,clear}
13	[122783058,83193329,84,211,50,327,3]	{sky,clear}
13	[119763281,84636726,79,208,48,243,2]	{scattered,clouds}
13	[129099730,85421432,67,211,50,149,1]	{sky,clear}
13	[134979968,86736160,61,212,47,325,4]	{broken,clouds}
13	[128627270,89802109,73,210,46,27,3]	{sky,clear}
13	[131850029,92349953,67,214,45,0,0]	{overcast,clouds}
13	[126165889,93215561,97,204,47,70,4]	{overcast,clouds}
13	[129768379,93841957,76,211,44,40,4]	{overcast,clouds}
13	[123749001,95612022,94,206,54,118,3]	{overcast,clouds}
13	[132331429,96954247,70,215,45,4,0]	{sky,clear}
13	[120332180,98344353,83,209,59,180,3]	{scattered,clouds}
13	[125227089,99156868,87,212,48,78,4]	{overcast,clouds}
13	[115774269,99806343,79,211,60,200,4]	{broken,clouds}
13	[130440620,100004112,93,215,41,0,0]	{scattered,clouds}
13	[133700111,100583702,63,206,46,137,3]	{sky,clear}
13	[129952339,104836212,65,214,46,282,2]	{broken,clouds}
13	[130714272,105994034,55,212,49,264,6]	{few,clouds}
13	[132358429,108940231,68,214,47,64,3]	{few,clouds}
13	[121251810,214791302,61,184,65,157,2]	{overcast,clouds}
13	[122083328,214799999,65,212,63,195,1]	{sky,clear}
13	[119558050,214948212,25,210,69,30,8]	{broken,clouds}
13	[122815559,214989170,51,213,64,336,2]	{overcast,clouds}
13	[123005859,215094090,51,213,64,336,2]	{overcast,clouds}
13	[121769038,215216331,50,190,63,329,2]	{overcast,clouds}
13	[127774929,57580582,77,211,49,86,1]	{sky,clear}
14	[121769038,215216331,50,190,63,329,2]	{overcast,clouds}
14	[135523449,57323792,76,224,42,149,0]	{scattered,clouds}
14	[127774929,57580582,76,211,49,80,1]	{sky,clear}
14	[137606209,57667930,74,235,41,84,0]	{scattered,clouds}
14	[124052231,61756316,88,213,51,0,0]	{sky,clear}
14	[122715328,62842743,77,213,51,0,0]	{sky,clear}
14	[126174969,64862778,20,218,53,165,0]	{sky,clear}
14	[123448380,67925957,27,213,56,5,1]	{sky,clear}
14	[125084492,73348862,48,224,46,360,4]	{sky,clear}
14	[129739151,75015297,66,228,44,113,3]	{broken,clouds}
14	[119424120,81506371,90,214,49,149,0]	{sky,clear}
14	[122783058,83193329,84,211,50,326,3]	{sky,clear}
14	[119763281,84636726,78,208,48,241,2]	{scattered,clouds}
14	[129099730,85421432,67,211,50,163,1]	{sky,clear}
14	[134979968,86736160,61,212,47,325,4]	{broken,clouds}
14	[128627270,89802109,73,210,46,25,3]	{sky,clear}
14	[131850029,92349953,66,214,45,0,0]	{overcast,clouds}
14	[126165889,93215561,96,204,47,70,4]	{overcast,clouds}
14	[129768379,93841957,76,211,44,40,4]	{overcast,clouds}
14	[123749001,95612022,94,206,54,119,3]	{overcast,clouds}
14	[132331429,96954247,69,215,45,4,0]	{sky,clear}
14	[120332180,98344353,83,209,59,180,3]	{scattered,clouds}
14	[125227089,99156868,87,212,48,79,4]	{overcast,clouds}
14	[115774269,99806343,78,211,60,200,4]	{broken,clouds}
14	[130440620,100004112,93,215,41,0,0]	{scattered,clouds}
14	[133700111,100583702,61,206,46,128,3]	{sky,clear}
14	[129952339,104836212,65,214,46,283,2]	{broken,clouds}
14	[130714272,105994034,54,212,49,264,6]	{few,clouds}
14	[132358429,108940231,68,214,47,64,3]	{few,clouds}
14	[121251810,214791302,62,184,64,157,2]	{overcast,clouds}
14	[122083328,214799999,65,212,63,183,1]	{sky,clear}
14	[119558050,214948212,25,210,69,30,8]	{broken,clouds}
14	[122815559,214989170,51,213,64,336,2]	{overcast,clouds}
14	[123005859,215094090,51,213,64,336,2]	{overcast,clouds}
15	[129768379,93841957,76,211,44,40,4]	{overcast,clouds}
15	[135523449,57323792,75,224,42,162,1]	{scattered,clouds}
15	[127774929,57580582,75,212,49,73,1]	{sky,clear}
15	[137606209,57667930,73,236,41,91,0]	{scattered,clouds}
15	[124052231,61756316,88,213,51,0,0]	{sky,clear}
